year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2023	PC	Banque CENTRALE-SUPELEC	CentraleSupélec - statut étudiant - étr.	87	35,6%	23,0%	24	25,0%	25,0%	24	25,0%	25,0%	5	20,0%	80,0%	18	17		5
2023	PC	Banque CENTRALE-SUPELEC	Centrale Lyon	2829	35,6%	18,5%	631	30,1%	16,2%	626	30,4%	16,1%	54	25,9%	11,1%	463	455		62
2023	PC	Banque CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique)	1723	36,4%	21,3%	795	34,0%	20,6%	766	34,3%	20,8%	51	43,1%	25,5%	546	518		50
2023	PC	Banque CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - étr.	46	32,6%	21,7%	17	23,5%	35,3%	17	23,5%	35,3%	0	0,0%	0,0%	0	0		2
2023	PC	Banque CENTRALE-SUPELEC	Centrale Lille	2743	36,1%	19,8%	796	29,9%	19,5%	786	30,0%	19,5%	48	22,9%	25,0%	602	568		50
2023	PC	Banque CENTRALE-SUPELEC	Centrale Nantes	2771	35,7%	19,3%	975	30,8%	18,8%	960	30,9%	18,8%	64	40,6%	21,9%	546	534		60
2023	PC	Banque CENTRALE-SUPELEC	Centrale Méditerranée	2687	38,3%	17,2%	1185	34,9%	15,7%	1136	35,6%	15,8%	99	41,4%	22,2%	843	825		90
2023	PC	Banque CENTRALE-SUPELEC	Centrale Casablanca	465	35,1%	24,3%	89	23,6%	19,1%	84	22,6%	20,2%	0	0,0%	0,0%	0	0		2
2023	PC	Banque CENTRALE-SUPELEC	CentraleSupélec - statut étudiant - CI										5	0,0%	0,0%	3	3		5
2023	PC	Banque CENTRALE-SUPELEC	Centrale Lyon - CI										1	0,0%	0,0%	9	9		1
2023	PC	Banque CENTRALE-SUPELEC	Centrale Lille - CI										1	0,0%	0,0%	10	10		1
2023	PC	Banque CENTRALE-SUPELEC	Centrale Nantes - CI										1	0,0%	0,0%	11	11		1
2023	PC	Banque CENTRALE-SUPELEC	Institut d'optique Graduate School (SupOptique) - CI										1	0,0%	100,0%	14	14		2
2023	PC	Banque CENTRALE-SUPELEC	Centrale Méditerranée - CI										1	100,0%	0,0%	21	21		2
2023	PC	Banque CENTRALE-SUPELEC	Concours Cycle International Centrale-Supelec PC	28	39,3%	3,6%	22	31,8%	4,5%	21	33,3%	4,8%	10						12
2023	PC	Banque CENTRALE-SUPELEC	Arts et Métiers										20	35,0%	45,0%	410	410		20
2023	PC	Banque CENTRALE-SUPELEC	Arts et Métiers - voie de l'apprentissage										0	0,0%	0,0%	0	0		2
2023	PC	Banque CENTRALE-SUPELEC	Concours ARTS ET MÉTIERS PC	1809	34,7%	20,4%	650	32,0%	23,5%	501	30,1%	24,6%	20						22
2023	PC	Banque CENTRALE-SUPELEC	ENSEA Cergy	1809	34,7%	20,4%	1361	33,1%	20,0%	1004	32,0%	19,7%	18	22,2%	27,8%	933	882		30
2023	PC	Banque CENTRALE-SUPELEC	EPF campus Troyes										0	0,0%	0,0%	0	0		2
2023	PC	Banque CENTRALE-SUPELEC	EPF campus Montpellier										2	0,0%	0,0%	326	326		6
2023	PC	Banque CENTRALE-SUPELEC	EPF campus Cachan										5	60,0%	40,0%	297	290		6
2023	PC	Banque CENTRALE-SUPELEC	Concours EPF Paris - Cachan - Troyes - Montpellier - PC	655	47,9%	14,5%	515	49,1%	14,6%	340	51,8%	14,4%	7						14
2023	PC	Banque CENTRALE-SUPELEC	ESTP - campus de Dijon										11	45,5%	27,3%	684	653		10
2023	PC	Banque CENTRALE-SUPELEC	ESTP - campus de Cachan										119	38,7%	12,6%	561	533		145
2023	PC	Banque CENTRALE-SUPELEC	ESTP - campus de d'Orléans										4	75,0%	0,0%	685	684		6
2023	PC	Banque CENTRALE-SUPELEC	ESTP - campus de Troyes										5	20,0%	0,0%	673	604		10
2023	PC	Banque CENTRALE-SUPELEC	Concours ESTP PC	1080	39,0%	17,9%	990	38,9%	17,7%	708	38,7%	16,8%	139						171
2023	PC	Banque CENTRALE-SUPELEC	ECOLE NAVALE Brest	649	29,4%	20,2%	221	33,9%	22,6%	84	28,6%	35,7%	18	33,3%	38,9%	28	35		18
2023	PC	Concours Commun MINES-PONTS	ENSAE Paris										6	66,7%	0,0%	442	476		8
2023	PC	Concours Commun MINES-PONTS	ENSTA Paris										36	38,9%	16,7%	472	459		39
2023	PC	Concours Commun MINES-PONTS	ENSTA Paris - apprentissage										1	0,0%	0,0%	610	610		2
2023	PC	Concours Commun MINES-PONTS	IMT Atlantique										98	27,6%	25,5%	1040	996		90
2023	PC	Concours Commun MINES-PONTS	ISAE - SUPAERO Toulouse										30	36,7%	6,7%	472	437		32
2023	PC	Concours Commun MINES-PONTS	MINES de NANCY										35	22,9%	11,4%	663	645		39
2023	PC	Concours Commun MINES-PONTS	MINES SAINT-ETIENNE										38	44,7%	10,5%	893	880		42
2023	PC	Concours Commun MINES-PONTS	MINES Paris										24	41,7%	4,2%	89	86		24
2023	PC	Concours Commun MINES-PONTS	PONTS ParisTech										39	30,8%	5,1%	257	261		40
2023	PC	Concours Commun MINES-PONTS	TELECOM Paris										26	26,9%	34,6%	459	435		25
2023	PC	Concours Commun MINES-PONTS	TELECOM Paris - Apprentissage										1	0,0%	0,0%	570	570		1
2023	PC	Concours Commun MINES-PONTS	Chimie ParisTech										64	48,4%	9,4%	796	750		65
2023	PC	Concours Commun MINES-PONTS	Concours CCMP PC	3557	36,7%	17,1%	1200	30,6%	16,5%	1184	30,7%	16,5%	398						407
2023	PC	Concours Mines - Télécom	ECOLE METEOROLOGIE (fonctionnaire) (Oral Série 1)	3637	38,9%	17,4%	1954	35,7%	17,8%	1875	36,1%	17,7%	10	20,0%	0,0%	1525	1443		10
2023	PC	Concours Mines - Télécom	ECOLE METEOROLOGIE (non fonctionnaire) (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	2	50,0%	0,0%	1251	1251		2
2023	PC	Concours Mines - Télécom	EIVP Paris Civil (Oral Série 2)	3637	38,9%	17,4%	2550	36,9%	17,9%	2278	36,9%	18,0%	23	56,5%	30,4%	1949	1945		24
2023	PC	Concours Mines - Télécom	EIVP Paris Fonctionnaire (Oral Série 2)	3637	38,9%	17,4%	2487	36,8%	17,7%	2219	36,8%	17,7%	4	0,0%	25,0%	1638	1633		4
2023	PC	Concours Mines - Télécom	ENSG Nancy (Oral Série 2)	3637	38,9%	17,4%	2550	36,9%	17,9%	2278	36,9%	18,0%	9	33,3%	22,2%	1724	1671		10
2023	PC	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée (Oral Série 2)	3637	38,9%	17,4%	2550	36,9%	17,9%	2278	36,9%	18,0%	4	0,0%	25,0%	2008	2024		3
2023	PC	Concours Mines - Télécom	ENSG-Géomatique Marne la Vallée Fonctionnaire (Oral Série 2)	3637	38,9%	17,4%	2487	36,8%	17,7%	2219	36,8%	17,7%	1	100,0%	100,0%	1700	1700		1
2023	PC	Concours Mines - Télécom	ENSIIE Evry (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	11	18,2%	27,3%	1396	1360		10
2023	PC	Concours Mines - Télécom	ENSSAT Lannion (Oral Série 2)	3637	38,9%	17,4%	2550	36,9%	17,9%	2278	36,9%	18,0%	14	35,7%	21,4%	2059	1978		14
2023	PC	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut étudiant) (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	19	31,6%	31,6%	769	717		18
2023	PC	Concours Mines - Télécom	ENSTA Bretagne (filière sous statut IETA - Direction Générale de l'Armement) (Oral Série 1)	3637	38,9%	17,4%	1773	35,7%	19,4%	1706	36,0%	19,2%	9	33,3%	44,4%	782	706		9
2023	PC	Concours Mines - Télécom	ENTPE Lyon Civil (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	21	52,4%	23,8%	1529	1499		17
2023	PC	Concours Mines - Télécom	ENTPE Lyon Fonctionnaire (Oral Série 1)	3637	38,9%	17,4%	1954	35,7%	17,8%	1875	36,1%	17,7%	21	23,8%	19,0%	1705	1562		25
2023	PC	Concours Mines - Télécom	EURECOM (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	7	28,6%	28,6%	1630	1610		8
2023	PC	Concours Mines - Télécom	IMT Mines Albi (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	54	42,6%	29,6%	1374	1354		50
2023	PC	Concours Mines - Télécom	IMT Mines Alès (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	50	52,0%	18,0%	1083	1018		49
2023	PC	Concours Mines - Télécom	IMT Nord Europe (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	40	47,5%	17,5%	1435	1389		40
2023	PC	Concours Mines - Télécom	IMT Nord Europe Fonct. (Oral Série 1)	3637	38,9%	17,4%	1954	35,7%	17,8%	1875	36,1%	17,7%	3	33,3%	0,0%	1332	1311		3
2023	PC	Concours Mines - Télécom	Institut Mines-Télécom Business School (IMT-BS) (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	2	50,0%	50,0%	1870	1870		9
2023	PC	Concours Mines - Télécom	Mines Saint Etienne-ISMIN (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	8	37,5%	12,5%	1073	1062		9
2023	PC	Concours Mines - Télécom	TELECOM Nancy (Oral Série 2)	3637	38,9%	17,4%	2550	36,9%	17,9%	2278	36,9%	18,0%	3	66,7%	0,0%	1380	1417		5
2023	PC	Concours Mines - Télécom	Télécom Physique Strasbourg TI-Santé (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	8	62,5%	25,0%	1641	1561		8
2023	PC	Concours Mines - Télécom	TELECOM St Etienne - Statut étudiant (Oral Série 2)	3637	38,9%	17,4%	2550	36,9%	17,9%	2278	36,9%	18,0%	11	45,5%	27,3%	1760	1776		13
2023	PC	Concours Mines - Télécom	TELECOM SudParis (Oral Série 1)	3637	38,9%	17,4%	2003	35,6%	18,1%	1924	36,0%	18,0%	43	30,2%	34,9%	845	788		42
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Bordeaux INP - ENSC Cognitique										8	50,0%	25,0%	2651	2534		5
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Bordeaux INP - ENSEGID										8	50,0%	0,0%	1955	1828		6
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Bordeaux INP - ENSEIRB-MATMECA Electronique										17	5,9%	17,6%	2007	1992		11
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Bordeaux INP - ENSEIRB-MATMECA Informatique										4	25,0%	0,0%	1138	1108		3
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Bordeaux INP - ENSEIRB-MATMECA Mathématiques et Mécanique										7	28,6%	14,3%	1614	1502		4
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Bordeaux INP - ENSEIRB-MATMECA Télecom.										10	20,0%	40,0%	1951	1883		6
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Clermont Auvergne INP - ISIMA										9	33,3%	11,1%	3114	2926		7
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	CPE LYON Sciences du numérique										4	50,0%	25,0%	3105	3080		12
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	CY TECH Cergy-Pau - Informatique										15	20,0%	20,0%	2622	2645		10
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	CY TECH Cergy-Pau - Mathématiques										18	11,1%	5,6%	2927	2798		15
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Civil										22	36,4%	36,4%	1286	1262		17
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENAC Toulouse Fonctionnaire										6	16,7%	16,7%	678	613		6
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Civil (apprenti)										3	33,3%	33,3%	3002	2889		2
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Civil (étudiant)										11	54,5%	27,3%	2579	2233		10
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENGEES Strasbourg Fonctionnaire										4	75,0%	0,0%	2421	2219		4
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSAI Rennes Civil										6	50,0%	33,3%	1889	1864		3
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSAI Rennes Fonctionnaire (Attaché INSEE)										4	0,0%	0,0%	2448	2526		4
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSGTI Pau - Génie des Procédés										17	58,8%	11,8%	3063	2996		20
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSI Poitiers Energie et Environnement										18	27,8%	22,2%	3015	2877		17
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICAEN Génie Physique et systèmes Embarqués										24	20,8%	25,0%	2446	2314		20
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ENSICAEN Informatique										9	11,1%	22,2%	2757	2657		8
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSE3										60	23,3%	13,3%	1470	1421		60
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - ENSIMAG										5	0,0%	20,0%	367	380		5
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Esisar										5	20,0%	20,0%	2507	2474		5
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Pagora										15	40,0%	13,3%	2953	2895		18
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Electronique Télécoms)										34	47,1%	26,5%	1230	1205		30
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Grenoble INP - Phelma (Physique Matériaux Procédés)										66	24,2%	16,7%	829	828		68
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Institut Agro – Dijon (cursus ingénieur en agroalimentaire)										1	0,0%	0,0%	2649	2649		4
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISAE-ENSMA Poitiers										28	35,7%	10,7%	1259	1166		28
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ISAE-Supméca Paris										18	61,1%	16,7%	1615	1475		22
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Lorraine INP - ENSEM - Energie										31	12,9%	35,5%	2777	2653		24
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Lorraine INP - ENSEM - Spécialité des systèmes numériques										7	57,1%	14,3%	3061	2816		5
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	ONIRIS Nantes Atlantique (cursus agroalimentaire)										0	0,0%	0,0%	0	0		5
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SeaTech Toulon										23	47,8%	34,8%	2241	2194		20
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	SUPMICROTECH ENSMM Besançon										21	42,9%	23,8%	2677	2608		25
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	TELECOM PHYSIQUE Strasbourg										25	60,0%	28,0%	1910	1892		30
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Toulouse INP - ENSEEIHT - Electronique-Energie-Automatique (EEA)										14	21,4%	21,4%	1160	1130		14
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Toulouse INP - ENSEEIHT - Mécanique des Fluides-Energetique-Environnement (MFEE)										13	7,7%	30,8%	466	425		15
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Toulouse INP - ENSEEIHT - Sciences du Numérique										7	14,3%	28,6%	922	795		8
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Toulouse INP - ENSIACET - Génie des Procédés										13	38,5%	7,7%	2195	2113		16
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Toulouse INP - ENSIACET - Génie Industriel										7	28,6%	71,4%	1963	1794		9
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS PHYSIQUE	Concours CCINP PC-Physique	4456	39,3%	17,4%	3779	39,1%	18,0%	3302	40,9%	18,0%	617						601
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Bordeaux Sciences Agro										4	75,0%	25,0%	2818	2863		3
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Bordeaux INP - ENSMAC (ex ENSCBP) Chimie-Génie physique										35	68,6%	2,9%	2037	1907		37
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	CPE LYON Chimie – génie des procédés										22	72,7%	9,1%	2309	2097		35
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ECPM - ESBS Strasbourg - CHEMBIOTECH										7	42,9%	28,6%	866	817		7
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ECPM Strasbourg										52	46,2%	5,8%	1201	1160		45
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Lille										40	50,0%	22,5%	1292	1236		39
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Montpellier										60	45,0%	11,7%	530	466		60
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	CY TECH Cergy - Biotechnololgie										26	76,9%	19,2%	2711	2565		25
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Mulhouse										31	64,5%	16,1%	1826	1764		30
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSC Rennes										36	66,7%	16,7%	1747	1704		40
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSI Poitiers - Génie de l'Eau et Génie Civil										20	45,0%	35,0%	2848	2820		21
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	ENSICAEN Mat. et Chimie										34	64,7%	20,6%	2408	2330		32
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Lorraine INP - ENSIC										49	51,0%	12,2%	2195	1984		50
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Clermont Auvergne INP - SIGMA - chimie										32	56,2%	21,9%	2102	2018		29
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Toulouse INP - ENSIACET - Chimie										27	55,6%	14,8%	932	905		29
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Toulouse INP - ENSIACET - Génie chimique										33	69,7%	24,2%	1630	1552		32
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Toulouse INP - ENSIACET - Matériaux										29	41,4%	13,8%	2081	2015		30
2023	PC	CCINP : ECOLES RECRUTANT SUR LE CONCOURS CHIMIE	Concours CCINP PC-Chimie	4301	41,0%	17,2%	3613	40,7%	17,9%	3087	42,3%	17,7%	537						544
2023	PC	Banque épreuves CCINP Inter-Filière	ENSIL - ENSCI Limoges Céramique Industrielle										7	57,1%	42,9%	206*	190*	11*	40*
2023	PC	Banque épreuves CCINP Inter-Filière	ENSIL - ENSCI Limoges Génie civil										1	100,0%	100,0%	244*	244*	10*	12*
2023	PC	Banque épreuves CCINP Inter-Filière	ENSIL - ENSCI Limoges Génie de l'Eau et Environnement										6	83,3%	0,0%	183*	184*	8*	28*
2023	PC	Banque épreuves CCINP Inter-Filière	ENSIL - ENSCI Limoges Electronique et Télécommunications										0	0,0%	0,0%	314*	313*	11*	23*
2023	PC	Banque épreuves CCINP Inter-Filière	ENSIL - ENSCI Limoges Matériaux										7	14,3%	42,9%	152*	178*	10*	22*
2023	PC	Banque épreuves CCINP Inter-Filière	ENSIL - ENSCI Limoges Mécatronique										2	50,0%	0,0%	322	269	14*	18*
2023	PC	Banque épreuves CCINP Inter-Filière	Concours ENSIL-ENSCI Inter Fil.	919	52,6%	15,3%	750	53,3%	15,1%	128	63,3%	17,2%	23					64	143
2023	PC	Banque épreuves CCINP Inter-Filière	Grenoble INP - Génie industriel	965	41,2%	14,5%	395	40,3%	15,2%	45	40,0%	15,6%	7	14,3%	42,9%	161	185	76*	76*
2023	PC	Banque épreuves CCINP Inter-Filière	Lorraine INP - EEIGM	335	51,0%	17,3%	221	54,8%	18,6%	25	64,0%	24,0%	4	100,0%	50,0%	59	51	6*	10*
2023	PC	Banque épreuves CCINP Inter-Filière	Lorraine INP - ENSGSI	575	48,7%	12,9%	459	49,0%	13,1%	73	53,4%	15,1%	9	55,6%	0,0%	131	128	31*	45*
2023	PC	Banque épreuves CCINP	ECOLE DE L'AIR Base	703	35,0%	19,3%	273	37,0%	23,8%	57	52,6%	47,4%	2	50,0%	0,0%	7	7		2
2023	PC	Banque épreuves CCINP	ECOLE DE L'AIR Méca	651	34,1%	19,7%	246	36,6%	24,4%	55	50,9%	49,1%	6	50,0%	100,0%	38	36		7
2023	PC	Banque épreuves CCINP	ECOLE DE L'AIR Pilote	767	34,3%	18,3%	296	35,5%	23,0%	56	48,2%	42,9%	14	35,7%	57,1%	15	19		14
2023	PC	Banque épreuves CCINP	ENAC Toulouse - Contrôleurs aériens	871	38,0%	19,2%	208	42,8%	21,2%	108	48,1%	19,4%	30	43,3%	26,7%	63	57		30
2023	PC	Banque épreuves CCINP	ENSISA Mulhouse Automatique et Systèmes Embarqués										1	0,0%	0,0%	70	70		4
2023	PC	Banque épreuves CCINP	ENSISA Mulhouse Informatique et réseaux										2	0,0%	0,0%	54	54		4
2023	PC	Banque épreuves CCINP	ENSISA Mulhouse Mécanique										2	50,0%	50,0%	47	47		5
2023	PC	Banque épreuves CCINP	ENSISA Mulhouse Textile et Fibres										5	40,0%	0,0%	59	50		9
2023	PC	Banque épreuves CCINP	Concours ENSISA PC	749	50,9%	14,4%	701	51,2%	14,0%	76	48,7%	9,2%	10						22
2023	PC	Banque épreuves CCINP	EOST Strasbourg	566	51,8%	12,4%	422	53,6%	11,1%	31	61,3%	6,5%	11	45,5%	0,0%	16	18		12
2023	PC	Banque épreuves CCINP	ESCOM Chimie Compiègne	1255	55,5%	14,4%	938	55,8%	14,7%	171	73,7%	14,0%	33	78,8%	15,2%	113	102		25
2023	PC	Banque épreuves CCINP	ESM Saint-Cyr	657	28,6%	21,0%	136	34,6%	25,0%	36	25,0%	41,7%	11	9,1%	72,7%	25	19		11
2023	PC	Banque épreuves CCINP	ITECH Lyon	890	59,2%	11,1%	742	59,2%	11,7%	124	84,7%	12,9%	21	90,5%	4,8%	86	82		45
2023	PC	Banque épreuves CCINP	Lorraine INP - ENSTIB	407	45,7%	12,8%	285	43,9%	9,8%	11	45,5%	0,0%	5	40,0%	0,0%	5	6		6
2023	PC	Concours POLYTECH Inter-Filière	ENSIBS Cybersécurité du logiciel										2	50,0%	0,0%	5431*	4819*	8*	10*
2023	PC	Concours POLYTECH Inter-Filière	ENSIBS Génie Industriel										0	0,0%	0,0%	5337*	5337*	1*	9*
2023	PC	Concours POLYTECH Inter-Filière	ENSIBS Mécatronique										1	0,0%	100,0%	4590*	4952*	3*	5*
2023	PC	Concours POLYTECH Inter-Filière	ENSIM Le Mans										0	0,0%	0,0%	5213*	4670*	6*	9*
2023	PC	Concours POLYTECH Inter-Filière	ENSTBB Bordeaux										2	50,0%	50,0%	2332*	2332*	2*	2*
2023	PC	Concours POLYTECH Inter-Filière	EPISEN - Génie Biomédical et santé (ISBS)										6	100,0%	16,7%	4970*	5091*	8*	10*
2023	PC	Concours POLYTECH Inter-Filière	EPISEN - Système d'information										1	100,0%	0,0%	3306*	3303*	5*	4*
2023	PC	Concours POLYTECH Inter-Filière	EPISEN - Technologie pour la santé										0	0,0%	0,0%	0*	0*	0*	6*
2023	PC	Concours POLYTECH Inter-Filière	ESBS Strasbourg										4	100,0%	25,0%	2857*	2904*	4*	3*
2023	PC	Concours POLYTECH Inter-Filière	ESGT le Mans										1	0,0%	0,0%	4227*	3953*	5*	10*
2023	PC	Concours POLYTECH Inter-Filière	ESI Reims - Energetique										0	0,0%	0,0%	4791*	4791*	2*	6*
